Kingdom	Phylum	Class	Order	Family	Genus
ASV_16S_5411	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5412	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5413	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_16S_5414	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
ASV_16S_5415	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16S_5416	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5417	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5418	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16S_5419	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group
ASV_16S_5420	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA
ASV_16S_5421	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_5422	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group
ASV_16S_5423	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_16S_5424	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group
ASV_16S_5425	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium
ASV_16S_5426	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA
ASV_16S_5427	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5428	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5429	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5430	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella
ASV_16S_5431	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011
ASV_16S_5432	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus
ASV_16S_5433	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5434	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5435	Bacteria	Patescibacteria	ABY1	Candidatus Magasanikbacteria	NA	NA
ASV_16S_5436	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10
ASV_16S_5437	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_5438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_16S_5439	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5440	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Allisonella
ASV_16S_5441	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
ASV_16S_5443	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	NA	NA
ASV_16S_5444	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5445	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella
ASV_16S_5446	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA
ASV_16S_5447	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_5448	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_16S_5449	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5450	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_16S_5451	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_16S_5452	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
ASV_16S_5453	Bacteria	Firmicutes	BRH-c20a	NA	NA	NA
ASV_16S_5454	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_16S_5455	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5456	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5457	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5458	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiobaca
ASV_16S_5459	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_5460	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5461	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
ASV_16S_5462	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5463	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5464	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_5465	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_16S_5466	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5467	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5468	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_16S_5469	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5470	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella
ASV_16S_5471	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_16S_5472	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	NA
ASV_16S_5473	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_16S_5474	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5475	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	NA
ASV_16S_5477	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea
ASV_16S_5478	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5479	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_16S_5480	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5481	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_16S_5482	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5483	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16S_5484	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	[Anaerorhabdus] furcosa group
ASV_16S_5485	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5486	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA
ASV_16S_5487	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_16S_5488	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_16S_5489	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	NA
ASV_16S_5490	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5491	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas
ASV_16S_5492	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
ASV_16S_5493	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5494	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5495	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16S_5496	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
ASV_16S_5497	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group
ASV_16S_5498	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5499	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5500	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA
ASV_16S_5501	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Algoriella
ASV_16S_5502	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA
ASV_16S_5503	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax
ASV_16S_5504	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5505	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA
ASV_16S_5506	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_16S_5507	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_16S_5508	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV_16S_5509	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5510	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_16S_5511	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5512	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
ASV_16S_5513	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
ASV_16S_5514	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma
ASV_16S_5515	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5516	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16S_5517	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter
ASV_16S_5518	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_16S_5519	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA
ASV_16S_5520	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5521	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5522	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16S_5523	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5524	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5525	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
ASV_16S_5526	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5527	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea
ASV_16S_5528	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas
ASV_16S_5529	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
ASV_16S_5530	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5531	Bacteria	Chloroflexi	SL56 marine group	NA	NA	NA
ASV_16S_5532	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA
ASV_16S_5533	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5534	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_16S_5535	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	M2PB4-65 termite group	NA
ASV_16S_5536	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5537	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	W5053
ASV_16S_5538	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
ASV_16S_5539	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA
ASV_16S_5540	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5541	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	NA
ASV_16S_5542	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_16S_5543	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Sediminihabitans
ASV_16S_5544	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA
ASV_16S_5545	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5546	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5547	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_16S_5548	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arcicella
ASV_16S_5549	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5550	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5551	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5552	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5553	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5554	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5555	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5556	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5557	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5558	Bacteria	Bacteroidota	NA	NA	NA	NA
ASV_16S_5559	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5560	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
ASV_16S_5561	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5562	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	OLB12
ASV_16S_5563	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
ASV_16S_5564	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5565	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
ASV_16S_5566	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5567	Bacteria	Verrucomicrobiota	NA	NA	NA	NA
ASV_16S_5568	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	NA	NA
ASV_16S_5569	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5570	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	NA
ASV_16S_5571	Bacteria	NKB15	NA	NA	NA	NA
ASV_16S_5572	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	NA
ASV_16S_5573	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5574	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus
ASV_16S_5575	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5576	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_16S_5577	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_5578	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_5579	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5580	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5581	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5582	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5583	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	NA
ASV_16S_5584	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
ASV_16S_5585	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA
ASV_16S_5586	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	NA
ASV_16S_5587	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5588	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
ASV_16S_5589	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5590	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5591	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5592	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5593	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5594	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_16S_5595	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5596	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Ezakiella
ASV_16S_5597	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_16S_5598	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5599	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
ASV_16S_5600	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_16S_5601	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_16S_5602	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gauvreauii group
ASV_16S_5603	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5604	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia
ASV_16S_5605	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5606	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5607	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA
ASV_16S_5608	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5609	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5610	Bacteria	Myxococcota	NA	NA	NA	NA
ASV_16S_5611	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5612	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5613	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_16S_5614	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_5615	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5616	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5617	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_16S_5618	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_16S_5619	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16S_5620	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5621	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_5622	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5623	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Marinagarivorans
ASV_16S_5624	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5625	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA
ASV_16S_5626	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_16S_5627	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Megaira
ASV_16S_5628	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_5629	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus Alysiosphaera
ASV_16S_5630	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	NA
ASV_16S_5631	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Lactivibrio
ASV_16S_5632	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_16S_5633	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Acidaminobacteraceae	Acidaminobacter
ASV_16S_5634	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5635	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5636	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	[Cytophaga] xylanolytica group
ASV_16S_5637	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA
ASV_16S_5638	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5639	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus
ASV_16S_5640	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5641	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5642	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5643	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5644	Bacteria	Spirochaetota	V2072-189E03	NA	NA	NA
ASV_16S_5645	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5646	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5647	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5648	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5649	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5650	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis
ASV_16S_5651	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5652	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_16S_5653	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	SN8
ASV_16S_5654	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5655	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_16S_5656	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5657	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA
ASV_16S_5658	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Acidaminobacteraceae	Acidaminobacter
ASV_16S_5659	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_16S_5660	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_16S_5661	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5662	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
ASV_16S_5663	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5664	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5665	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_16S_5666	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales UCG-001	NA
ASV_16S_5667	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5668	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5669	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Stenoxybacter
ASV_16S_5670	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5671	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5672	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter
ASV_16S_5673	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_16S_5674	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group
ASV_16S_5675	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_16S_5676	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5677	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5678	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	KCLunmb-38-53	NA
ASV_16S_5679	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_5680	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_16S_5681	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16S_5682	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004
ASV_16S_5683	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_5684	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	NA	NA
ASV_16S_5685	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_5686	Eukaryota	NA	NA	NA	NA	NA
ASV_16S_5687	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	NA
ASV_16S_5688	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia
ASV_16S_5689	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
ASV_16S_5690	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	NA
ASV_16S_5691	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_16S_5692	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_5693	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5694	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA
ASV_16S_5695	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5696	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Micropruina
ASV_16S_5697	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
ASV_16S_5698	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	NA	NA
ASV_16S_5699	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5700	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA
ASV_16S_5701	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_5702	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5703	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Anaeroplasma
ASV_16S_5704	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5705	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5706	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
ASV_16S_5707	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5708	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5709	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_16S_5710	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5711	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5712	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_5713	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5714	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_16S_5715	Bacteria	NA	NA	NA	NA	NA
ASV_16S_5716	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD1-131	NA
