Kingdom	Phylum	Class	Order	Family	Genus
Mito OTU4654	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU4655	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
Mito OTU4656	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU4657	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
Mito OTU4658	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
Mito OTU4659	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
Mito OTU4660	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	JI49D030	NA
Mito OTU4661	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4662	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4663	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
Mito OTU4664	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4665	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU4666	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA
Mito OTU4667	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	[Agitococcus] lubricus group
Mito OTU4668	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819
Mito OTU4669	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Mito OTU4670	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
Mito OTU4671	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Candidatus Nucleicultrix
Mito OTU4672	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4673	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
Mito OTU4674	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
Mito OTU4675	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU4676	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
Mito OTU4677	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU4678	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
Mito OTU4679	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
Mito OTU4680	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
Mito OTU4681	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Acetoanaerobium
Mito OTU4682	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
Mito OTU4683	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
Mito OTU4684	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	NA
Mito OTU4685	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	oc32
Mito OTU4686	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
Mito OTU4687	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	RBG-16-49-21
Mito OTU4688	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4689	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
Mito OTU4690	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax
Mito OTU4691	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
Mito OTU4692	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA	NA
Mito OTU4693	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU4694	Bacteria	NA	NA	NA	NA	NA
Mito OTU4695	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4696	Bacteria	NA	NA	NA	NA	NA
Mito OTU4697	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
Mito OTU4698	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4699	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU4700	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus
Mito OTU4701	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group
Mito OTU4702	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA
Mito OTU4703	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4704	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister
Mito OTU4705	Bacteria	Firmicutes	Bacilli	NA	NA	NA
Mito OTU4706	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	W5053
Mito OTU4707	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU4708	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella
Mito OTU4709	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA
Mito OTU4710	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
Mito OTU4711	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	NA	NA
Mito OTU4712	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
Mito OTU4713	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4714	Bacteria	Actinobacteriota	NA	NA	NA	NA
Mito OTU4715	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
Mito OTU4716	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
Mito OTU4717	Bacteria	Firmicutes	Bacilli	NA	NA	NA
Mito OTU4718	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	NA
Mito OTU4719	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
Mito OTU4720	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
Mito OTU4721	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	NA
Mito OTU4722	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	NA
Mito OTU4723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
Mito OTU4724	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Mito OTU4725	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Mito OTU4726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU4727	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU4728	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA
Mito OTU4729	Bacteria	NA	NA	NA	NA	NA
Mito OTU4730	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA
Mito OTU4731	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU4732	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU4733	Bacteria	NA	NA	NA	NA	NA
Mito OTU4734	Bacteria	NA	NA	NA	NA	NA
Mito OTU4735	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Mito OTU4736	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
Mito OTU4737	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU4738	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
Mito OTU4739	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
Mito OTU4740	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	PHOS-HE36	NA
Mito OTU4741	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
Mito OTU4742	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
Mito OTU4743	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA
Mito OTU4744	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia
Mito OTU4745	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4746	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4747	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
Mito OTU4748	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4749	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
Mito OTU4750	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA
Mito OTU4751	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU4752	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4753	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
Mito OTU4754	Bacteria	Proteobacteria	NA	NA	NA	NA
Mito OTU4755	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
Mito OTU4756	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum
Mito OTU4757	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU4758	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU4759	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU4760	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Mito OTU4761	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Mito OTU4762	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
Mito OTU4763	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4764	Bacteria	NA	NA	NA	NA	NA
Mito OTU4765	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospira
Mito OTU4766	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Mito OTU4767	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Mito OTU4768	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA
Mito OTU4769	Bacteria	NA	NA	NA	NA	NA
Mito OTU4770	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Mito OTU4771	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
Mito OTU4772	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA
Mito OTU4773	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA
Mito OTU4774	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4775	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4776	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae ND3007 group
Mito OTU4777	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4778	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4779	Bacteria	Proteobacteria	NA	NA	NA	NA
Mito OTU4780	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4781	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA
Mito OTU4782	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter
Mito OTU4783	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
Mito OTU4784	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
Mito OTU4785	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
Mito OTU4786	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU4787	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU4788	Bacteria	Proteobacteria	NA	NA	NA	NA
Mito OTU4789	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4790	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4791	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Formivibrio
Mito OTU4792	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4793	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4794	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
Mito OTU4795	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
Mito OTU4796	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
Mito OTU4797	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Citreitalea
Mito OTU4798	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Mito OTU4799	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Mito OTU4800	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salipiger
Mito OTU4801	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Mito OTU4802	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sandaracinobacter
Mito OTU4803	Bacteria	Proteobacteria	Gammaproteobacteria	CCM19a	NA	NA
Mito OTU4804	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Mito OTU4805	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] oxidoreducens group
Mito OTU4806	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
Mito OTU4807	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Sediminihabitans
Mito OTU4808	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU4809	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Formivibrio
Mito OTU4810	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-004
Mito OTU4811	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU4812	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
Mito OTU4813	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU4814	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU4815	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Aquabacter
Mito OTU4816	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4817	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU4818	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Mito OTU4819	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
Mito OTU4820	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
Mito OTU4821	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA
Mito OTU4822	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium
Mito OTU4823	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA
Mito OTU4824	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU4825	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU4826	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile
Mito OTU4827	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile
Mito OTU4828	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
Mito OTU4829	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Aquaspirillum
Mito OTU4830	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU4831	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
Mito OTU4832	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	NA
Mito OTU4833	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4834	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4835	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU4836	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4837	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Mito OTU4838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
Mito OTU4839	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
Mito OTU4840	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819
Mito OTU4841	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	NA	NA
Mito OTU4842	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
Mito OTU4843	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
Mito OTU4844	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum
Mito OTU4845	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU4846	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	NA
Mito OTU4847	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
Mito OTU4848	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
Mito OTU4849	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	NA
Mito OTU4850	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Libanicoccus
Mito OTU4851	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Libanicoccus
Mito OTU4852	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	NA
Mito OTU4853	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	NA
Mito OTU4854	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
Mito OTU4855	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium
Mito OTU4856	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum
Mito OTU4857	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	NA
Mito OTU4858	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Mito OTU4859	Bacteria	NA	NA	NA	NA	NA
Mito OTU4860	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
Mito OTU4861	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
Mito OTU4862	Bacteria	MBNT15	NA	NA	NA	NA
Mito OTU4863	Bacteria	MBNT15	NA	NA	NA	NA
Mito OTU4864	Bacteria	NA	NA	NA	NA	NA
Mito OTU4865	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4866	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella
Mito OTU4867	Bacteria	NA	NA	NA	NA	NA
Mito OTU4868	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
Mito OTU4869	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4870	Bacteria	NA	NA	NA	NA	NA
Mito OTU4871	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
Mito OTU4872	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
Mito OTU4873	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
Mito OTU4874	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
Mito OTU4875	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium
Mito OTU4876	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	NA	NA
Mito OTU4877	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA
Mito OTU4878	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4879	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4880	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
Mito OTU4881	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
Mito OTU4882	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
Mito OTU4883	Bacteria	NA	NA	NA	NA	NA
Mito OTU4884	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
Mito OTU4885	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA
Mito OTU4886	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA
Mito OTU4887	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4888	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4889	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU4890	Bacteria	NA	NA	NA	NA	NA
Mito OTU4891	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	NA	NA
Mito OTU4892	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea
Mito OTU4893	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea
Mito OTU4894	Bacteria	WPS-2	NA	NA	NA	NA
Mito OTU4895	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU4896	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA
Mito OTU4897	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA
Mito OTU4898	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum
Mito OTU4899	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Moryella
Mito OTU4900	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Acetanaerobacterium
Mito OTU4901	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4902	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	NA
Mito OTU4903	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Isobaculum
Mito OTU4904	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4905	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	NA	NA
Mito OTU4906	Bacteria	Myxococcota	Myxococcia	Myxococcales	NA	NA
Mito OTU4907	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	NA
Mito OTU4908	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
Mito OTU4909	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NK3B31 group
Mito OTU4910	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	NA	NA
Mito OTU4911	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA
Mito OTU4912	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA
Mito OTU4913	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
Mito OTU4914	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
Mito OTU4915	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium
Mito OTU4916	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
Mito OTU4917	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
Mito OTU4918	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4919	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU4920	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU4921	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tibeticola
Mito OTU4922	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU4923	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
